tbl	org	ext_lev	int_lev	parent	type	seq	lev1	lev2	lev3	lev4	lev5	lev6	lev7	lev8	lev9	lev10
01	ATAT	3	3	AT	C	3	CITY	AT	ATAT							
01	ATAT000001	4	4	ATAT	N	4	CITY	AT	ATAT	ATAT000001						
01	AU	2	2	CITY	C	5	CITY	AU								
01	AUCA	3	3	AU	C	6	CITY	AU	AUCA							
01	AUCA000001	4	4	AUCA	N	7	CITY	AU	AUCA	AUCA000001						
01	AUCA000002	4	4	AUCA	N	8	CITY	AU	AUCA	AUCA000002						
01	AUCA000003	4	4	AUCA	N	9	CITY	AU	AUCA	AUCA000003						
01	AUCA000004	4	4	AUCA	N	10	CITY	AU	AUCA	AUCA000004						
01	AUCA000005	4	4	AUCA	N	11	CITY	AU	AUCA	AUCA000005						
01	AUCA000006	4	4	AUCA	N	12	CITY	AU	AUCA	AUCA000006						
01	AUDA	3	3	AU	C	13	CITY	AU	AUDA							
01	AUDA000001	4	4	AUDA	N	14	CITY	AU	AUDA	AUDA000001						
01	AUDA000002	4	4	AUDA	N	15	CITY	AU	AUDA	AUDA000002						
01	AUDA000003	4	4	AUDA	N	16	CITY	AU	AUDA	AUDA000003						
01	AUDA000004	4	4	AUDA	N	17	CITY	AU	AUDA	AUDA000004						
01	AUDA000005	4	4	AUDA	N	18	CITY	AU	AUDA	AUDA000005						
01	AUDA000006	4	4	AUDA	N	19	CITY	AU	AUDA	AUDA000006						
01	AUDA000007	4	4	AUDA	N	20	CITY	AU	AUDA	AUDA000007						
01	AUDA000008	4	4	AUDA	N	21	CITY	AU	AUDA	AUDA000008						
01	AUDA000009	4	4	AUDA	N	22	CITY	AU	AUDA	AUDA000009						
01	BO	2	2	CITY	C	23	CITY	BO								
01	BOBO	3	3	BO	C	24	CITY	BO	BOBO							
01	BOBO000001	4	4	BOBO	N	25	CITY	BO	BOBO	BOBO000001						
01	CB	2	2	CITY	C	26	CITY	CB								
01	CBCF	3	3	CB	C	27	CITY	CB	CBCF							
01	CBCF000001	4	4	CBCF	N	28	CITY	CB	CBCF	CBCF000001						
01	CBCF000002	4	4	CBCF	N	29	CITY	CB	CBCF	CBCF000002						
01	CBMH	3	3	CB	C	30	CITY	CB	CBMH							
01	CBMH000001	4	4	CBMH	N	31	CITY	CB	CBMH	CBMH000001						
01	CBMH000002	4	4	CBMH	N	32	CITY	CB	CBMH	CBMH000002						
01	CBMH000003	4	4	CBMH	N	33	CITY	CB	CBMH	CBMH000003						
01	CBMH000004	4	4	CBMH	N	34	CITY	CB	CBMH	CBMH000004						
01	CBMH000005	4	4	CBMH	N	35	CITY	CB	CBMH	CBMH000005						
01	CBMH000006	4	4	CBMH	N	36	CITY	CB	CBMH	CBMH000006						
01	CBMH000007	4	4	CBMH	N	37	CITY	CB	CBMH	CBMH000007						
01	CBMH000008	4	4	CBMH	N	38	CITY	CB	CBMH	CBMH000008						
01	CBUF	3	3	CB	C	39	CITY	CB	CBUF							
01	CBUF000001	4	4	CBUF	N	40	CITY	CB	CBUF	CBUF000001						
01	CITY	1	1		C	1	CITY									
01	DR	2	2	CITY	C	41	CITY	DR								
01	DRDR	3	3	DR	C	42	CITY	DR	DRDR							
01	DRDR000001	4	4	DRDR	N	43	CITY	DR	DRDR	DRDR000001						
01	DRDR000002	4	4	DRDR	N	44	CITY	DR	DRDR	DRDR000002						
01	DRDR000003	4	4	DRDR	N	45	CITY	DR	DRDR	DRDR000003						
01	DRDR000004	4	4	DRDR	N	46	CITY	DR	DRDR	DRDR000004						
01	DRDR000005	4	4	DRDR	N	47	CITY	DR	DRDR	DRDR000005						
01	DS	2	2	CITY	C	48	CITY	DS								
01	DSAS	3	3	DS	C	49	CITY	DS	DSAS							
01	DSAS000001	4	4	DSAS	N	50	CITY	DS	DSAS	DSAS000001						
01	DSAS000002	4	4	DSAS	N	51	CITY	DS	DSAS	DSAS000002						
01	DSAS000003	4	4	DSAS	N	52	CITY	DS	DSAS	DSAS000003						
01	DSCS	3	3	DS	C	53	CITY	DS	DSCS							
01	DSCS000001	4	4	DSCS	N	54	CITY	DS	DSCS	DSCS000001						
01	DSIS	3	3	DS	C	55	CITY	DS	DSIS							
01	DSIS000001	4	4	DSIS	N	56	CITY	DS	DSIS	DSIS000001						
01	DSIS000002	4	4	DSIS	N	57	CITY	DS	DSIS	DSIS000002						
01	DSIS000003	4	4	DSIS	N	58	CITY	DS	DSIS	DSIS000003						
01	DSIS000004	4	4	DSIS	N	59	CITY	DS	DSIS	DSIS000004						
01	DSIS000005	4	4	DSIS	N	60	CITY	DS	DSIS	DSIS000005						
01	DSIS000006	4	4	DSIS	N	61	CITY	DS	DSIS	DSIS000006						
01	DSIS000007	4	4	DSIS	N	62	CITY	DS	DSIS	DSIS000007						
01	DSIS000008	4	4	DSIS	N	63	CITY	DS	DSIS	DSIS000008						
01	DSIS000009	4	4	DSIS	N	64	CITY	DS	DSIS	DSIS000009						
01	DSIS000010	4	4	DSIS	N	65	CITY	DS	DSIS	DSIS000010						
01	DSLU	3	3	DS	C	66	CITY	DS	DSLU							
01	DSLU000001	4	4	DSLU	N	67	CITY	DS	DSLU	DSLU000001						
01	DSPR	3	3	DS	C	68	CITY	DS	DSPR							
01	DSPR000001	4	4	DSPR	N	69	CITY	DS	DSPR	DSPR000001						
01	DSPR000002	4	4	DSPR	N	70	CITY	DS	DSPR	DSPR000002						
01	DSPR000003	4	4	DSPR	N	71	CITY	DS	DSPR	DSPR000003						
01	DSPR000004	4	4	DSPR	N	72	CITY	DS	DSPR	DSPR000004						
01	DSPR000005	4	4	DSPR	N	73	CITY	DS	DSPR	DSPR000005						
01	DSSS	3	3	DS	C	74	CITY	DS	DSSS							
01	DSSS000001	4	4	DSSS	N	75	CITY	DS	DSSS	DSSS000001						
01	DSSS000002	4	4	DSSS	N	76	CITY	DS	DSSS	DSSS000002						
01	DSSS000003	4	4	DSSS	N	77	CITY	DS	DSSS	DSSS000003						
01	DSSS000004	4	4	DSSS	N	78	CITY	DS	DSSS	DSSS000004						
01	DSSS000005	4	4	DSSS	N	79	CITY	DS	DSSS	DSSS000005						
01	DSSS000006	4	4	DSSS	N	80	CITY	DS	DSSS	DSSS000006						
01	DSSS000007	4	4	DSSS	N	81	CITY	DS	DSSS	DSSS000007						
01	EC	2	2	CITY	C	82	CITY	EC								
01	ECAD	3	3	EC	C	83	CITY	EC	ECAD							
01	ECAD000001	4	4	ECAD	N	84	CITY	EC	ECAD	ECAD000001						
01	ECAD000002	4	4	ECAD	N	85	CITY	EC	ECAD	ECAD000002						
01	ECOP	3	3	EC	C	86	CITY	EC	ECOP							
01	ECOP000001	4	4	ECOP	N	87	CITY	EC	ECOP	ECOP000001						
01	EM	2	2	CITY	C	88	CITY	EM								
01	EMEM	3	3	EM	C	89	CITY	EM	EMEM							
01	EMEM000001	4	4	EMEM	N	90	CITY	EM	EMEM	EMEM000001						
01	EMEM000002	4	4	EMEM	N	91	CITY	EM	EMEM	EMEM000002						
01	EMEM000003	4	4	EMEM	N	92	CITY	EM	EMEM	EMEM000003						
01	EMEM000004	4	4	EMEM	N	93	CITY	EM	EMEM	EMEM000004						
01	EMEM000005	4	4	EMEM	N	94	CITY	EM	EMEM	EMEM000005						
01	EMEM000006	4	4	EMEM	N	95	CITY	EM	EMEM	EMEM000006						
01	EMEM000007	4	4	EMEM	N	96	CITY	EM	EMEM	EMEM000007						
01	ES	2	2	CITY	C	97	CITY	ES								
01	ESBS	3	3	ES	C	98	CITY	ES	ESBS							
01	ESBS000001	4	4	ESBS	N	99	CITY	ES	ESBS	ESBS000001						
01	ESBS000002	4	4	ESBS	N	100	CITY	ES	ESBS	ESBS000002						
01	ESBS000003	4	4	ESBS	N	101	CITY	ES	ESBS	ESBS000003						
01	ESBS000004	4	4	ESBS	N	102	CITY	ES	ESBS	ESBS000004						
01	ESBS000005	4	4	ESBS	N	103	CITY	ES	ESBS	ESBS000005						
01	ESBS000006	4	4	ESBS	N	104	CITY	ES	ESBS	ESBS000006						
01	ESBS000007	4	4	ESBS	N	105	CITY	ES	ESBS	ESBS000007						
01	ESBS000008	4	4	ESBS	N	106	CITY	ES	ESBS	ESBS000008						
01	ESBS000009	4	4	ESBS	N	107	CITY	ES	ESBS	ESBS000009						
01	ESDR	3	3	ES	C	108	CITY	ES	ESDR							
01	ESDR000001	4	4	ESDR	N	109	CITY	ES	ESDR	ESDR000001						
01	ESDR000002	4	4	ESDR	N	110	CITY	ES	ESDR	ESDR000002						
01	ESDR000003	4	4	ESDR	N	111	CITY	ES	ESDR	ESDR000003						
01	ESDR000004	4	4	ESDR	N	112	CITY	ES	ESDR	ESDR000004						
01	ESDR000005	4	4	ESDR	N	113	CITY	ES	ESDR	ESDR000005						
01	ESDR000006	4	4	ESDR	N	114	CITY	ES	ESDR	ESDR000006						
01	ESDR000007	4	4	ESDR	N	115	CITY	ES	ESDR	ESDR000007						
01	ESEN	3	3	ES	C	116	CITY	ES	ESEN							
01	ESEN000001	4	4	ESEN	N	117	CITY	ES	ESEN	ESEN000001						
01	ESEN000002	4	4	ESEN	N	118	CITY	ES	ESEN	ESEN000002						
01	ESEN000003	4	4	ESEN	N	119	CITY	ES	ESEN	ESEN000003						
01	ESEN000004	4	4	ESEN	N	120	CITY	ES	ESEN	ESEN000004						
01	ESEN000005	4	4	ESEN	N	121	CITY	ES	ESEN	ESEN000005						
01	ESEN000006	4	4	ESEN	N	122	CITY	ES	ESEN	ESEN000006						
01	ESEN000007	4	4	ESEN	N	123	CITY	ES	ESEN	ESEN000007						
01	ESEN000008	4	4	ESEN	N	124	CITY	ES	ESEN	ESEN000008						
01	ESEN000009	4	4	ESEN	N	125	CITY	ES	ESEN	ESEN000009						
01	ESEN000010	4	4	ESEN	N	126	CITY	ES	ESEN	ESEN000010						
01	ESEN000011	4	4	ESEN	N	127	CITY	ES	ESEN	ESEN000011						
01	ESEN000012	4	4	ESEN	N	128	CITY	ES	ESEN	ESEN000012						
01	ESEN000013	4	4	ESEN	N	129	CITY	ES	ESEN	ESEN000013						
01	ESEN000014	4	4	ESEN	N	130	CITY	ES	ESEN	ESEN000014						
01	ESEN000015	4	4	ESEN	N	131	CITY	ES	ESEN	ESEN000015						
01	ESEN000016	4	4	ESEN	N	132	CITY	ES	ESEN	ESEN000016						
01	ESEN000017	4	4	ESEN	N	133	CITY	ES	ESEN	ESEN000017						
01	ESEN000018	4	4	ESEN	N	134	CITY	ES	ESEN	ESEN000018						
01	ESEN000019	4	4	ESEN	N	135	CITY	ES	ESEN	ESEN000019						
01	ESEN000020	4	4	ESEN	N	136	CITY	ES	ESEN	ESEN000020						
01	ESEN000021	4	4	ESEN	N	137	CITY	ES	ESEN	ESEN000021						
01	ESEN000022	4	4	ESEN	N	138	CITY	ES	ESEN	ESEN000022						
01	ESEN000023	4	4	ESEN	N	139	CITY	ES	ESEN	ESEN000023						
01	ESEN000024	4	4	ESEN	N	140	CITY	ES	ESEN	ESEN000024						
01	ESEN000025	4	4	ESEN	N	141	CITY	ES	ESEN	ESEN000025						
01	ESEN000026	4	4	ESEN	N	142	CITY	ES	ESEN	ESEN000026						
01	ESEN000027	4	4	ESEN	N	143	CITY	ES	ESEN	ESEN000027						
01	ESPP	3	3	ES	C	144	CITY	ES	ESPP							
01	ESPP000001	4	4	ESPP	N	145	CITY	ES	ESPP	ESPP000001						
01	ESPP000002	4	4	ESPP	N	146	CITY	ES	ESPP	ESPP000002						
01	ESPP000003	4	4	ESPP	N	147	CITY	ES	ESPP	ESPP000003						
01	ESPP000004	4	4	ESPP	N	148	CITY	ES	ESPP	ESPP000004						
01	ESPP000005	4	4	ESPP	N	149	CITY	ES	ESPP	ESPP000005						
01	ESPP000006	4	4	ESPP	N	150	CITY	ES	ESPP	ESPP000006						
01	ESPP000007	4	4	ESPP	N	151	CITY	ES	ESPP	ESPP000007						
01	ESPP000008	4	4	ESPP	N	152	CITY	ES	ESPP	ESPP000008						
01	ESPP000009	4	4	ESPP	N	153	CITY	ES	ESPP	ESPP000009						
01	ESPP000010	4	4	ESPP	N	154	CITY	ES	ESPP	ESPP000010						
01	ESPP000011	4	4	ESPP	N	155	CITY	ES	ESPP	ESPP000011						
01	ESPP000012	4	4	ESPP	N	156	CITY	ES	ESPP	ESPP000012						
01	ESPP000013	4	4	ESPP	N	157	CITY	ES	ESPP	ESPP000013						
01	ESPP000014	4	4	ESPP	N	158	CITY	ES	ESPP	ESPP000014						
01	ESPP000015	4	4	ESPP	N	159	CITY	ES	ESPP	ESPP000015						
01	ESPP000016	4	4	ESPP	N	160	CITY	ES	ESPP	ESPP000016						
01	ESPP000017	4	4	ESPP	N	161	CITY	ES	ESPP	ESPP000017						
01	ESPP000018	4	4	ESPP	N	162	CITY	ES	ESPP	ESPP000018						
01	ESPP000019	4	4	ESPP	N	163	CITY	ES	ESPP	ESPP000019						
01	ESWS	3	3	ES	C	164	CITY	ES	ESWS							
01	ESWS000001	4	4	ESWS	N	165	CITY	ES	ESWS	ESWS000001						
01	ESWS000002	4	4	ESWS	N	166	CITY	ES	ESWS	ESWS000002						
01	ESWS000003	4	4	ESWS	N	167	CITY	ES	ESWS	ESWS000003						
01	ESWS000004	4	4	ESWS	N	168	CITY	ES	ESWS	ESWS000004						
01	ESWS000005	4	4	ESWS	N	169	CITY	ES	ESWS	ESWS000005						
01	ESWS000006	4	4	ESWS	N	170	CITY	ES	ESWS	ESWS000006						
01	ESWS000007	4	4	ESWS	N	171	CITY	ES	ESWS	ESWS000007						
01	ESWS000008	4	4	ESWS	N	172	CITY	ES	ESWS	ESWS000008						
01	ESWS000009	4	4	ESWS	N	173	CITY	ES	ESWS	ESWS000009						
01	ESWS000010	4	4	ESWS	N	174	CITY	ES	ESWS	ESWS000010						
01	ESWS000011	4	4	ESWS	N	175	CITY	ES	ESWS	ESWS000011						
01	ESWS000012	4	4	ESWS	N	176	CITY	ES	ESWS	ESWS000012						
01	ESWS000013	4	4	ESWS	N	177	CITY	ES	ESWS	ESWS000013						
01	ESWS000014	4	4	ESWS	N	178	CITY	ES	ESWS	ESWS000014						
01	ESWS000015	4	4	ESWS	N	179	CITY	ES	ESWS	ESWS000015						
01	ESWS000016	4	4	ESWS	N	180	CITY	ES	ESWS	ESWS000016						
01	ESWW	3	3	ES	C	181	CITY	ES	ESWW							
01	ESWW000001	4	4	ESWW	N	182	CITY	ES	ESWW	ESWW000001						
01	ESWW000002	4	4	ESWW	N	183	CITY	ES	ESWW	ESWW000002						
01	ESWW000003	4	4	ESWW	N	184	CITY	ES	ESWW	ESWW000003						
01	ESWW000004	4	4	ESWW	N	185	CITY	ES	ESWW	ESWW000004						
01	ESWW000005	4	4	ESWW	N	186	CITY	ES	ESWW	ESWW000005						
01	ESWW000006	4	4	ESWW	N	187	CITY	ES	ESWW	ESWW000006						
01	ESWW000007	4	4	ESWW	N	188	CITY	ES	ESWW	ESWW000007						
01	ESWW000008	4	4	ESWW	N	189	CITY	ES	ESWW	ESWW000008						
01	ESWW000009	4	4	ESWW	N	190	CITY	ES	ESWW	ESWW000009						
01	ESWW000010	4	4	ESWW	N	191	CITY	ES	ESWW	ESWW000010						
01	ESWW000011	4	4	ESWW	N	192	CITY	ES	ESWW	ESWW000011						
01	ESWW000012	4	4	ESWW	N	193	CITY	ES	ESWW	ESWW000012						
01	ESWW000013	4	4	ESWW	N	194	CITY	ES	ESWW	ESWW000013						
01	ESWW000014	4	4	ESWW	N	195	CITY	ES	ESWW	ESWW000014						
01	ESWW000015	4	4	ESWW	N	196	CITY	ES	ESWW	ESWW000015						
01	ESWW000016	4	4	ESWW	N	197	CITY	ES	ESWW	ESWW000016						
01	ESWW000017	4	4	ESWW	N	198	CITY	ES	ESWW	ESWW000017						
01	ESWW000018	4	4	ESWW	N	199	CITY	ES	ESWW	ESWW000018						
01	ESWW000019	4	4	ESWW	N	200	CITY	ES	ESWW	ESWW000019						
01	ESWW000020	4	4	ESWW	N	201	CITY	ES	ESWW	ESWW000020						
01	ESWW000021	4	4	ESWW	N	202	CITY	ES	ESWW	ESWW000021						
01	ESWW000022	4	4	ESWW	N	203	CITY	ES	ESWW	ESWW000022						
01	ESWW000023	4	4	ESWW	N	204	CITY	ES	ESWW	ESWW000023						
01	ESWW000024	4	4	ESWW	N	205	CITY	ES	ESWW	ESWW000024						
01	ESWW000025	4	4	ESWW	N	206	CITY	ES	ESWW	ESWW000025						
01	ESWW000026	4	4	ESWW	N	207	CITY	ES	ESWW	ESWW000026						
01	FM	2	2	CITY	C	208	CITY	FM								
01	FR	2	2	CITY	C	216	CITY	FR								
01	FRCO	3	3	FR	C	217	CITY	FR	FRCO							
01	FRCO000001	4	4	FRCO	N	218	CITY	FR	FRCO	FRCO000001						
01	FRCO000002	4	4	FRCO	N	219	CITY	FR	FRCO	FRCO000002						
01	FRCO000003	4	4	FRCO	N	220	CITY	FR	FRCO	FRCO000003						
01	FRCO000004	4	4	FRCO	N	221	CITY	FR	FRCO	FRCO000004						
01	FRCO000005	4	4	FRCO	N	222	CITY	FR	FRCO	FRCO000005						
01	FRCO000006	4	4	FRCO	N	223	CITY	FR	FRCO	FRCO000006						
01	FRCO000007	4	4	FRCO	N	224	CITY	FR	FRCO	FRCO000007						
01	FREO	3	3	FR	C	225	CITY	FR	FREO							
01	FREO000001	4	4	FREO	N	226	CITY	FR	FREO	FREO000001						
01	FREO000002	4	4	FREO	N	227	CITY	FR	FREO	FREO000002						
01	FREO000003	4	4	FREO	N	228	CITY	FR	FREO	FREO000003						
01	FREO000004	4	4	FREO	N	229	CITY	FR	FREO	FREO000004						
01	FREO000005	4	4	FREO	N	230	CITY	FR	FREO	FREO000005						
01	FREO000006	4	4	FREO	N	231	CITY	FR	FREO	FREO000006						
01	FREO000007	4	4	FREO	N	232	CITY	FR	FREO	FREO000007						
01	FREO000008	4	4	FREO	N	233	CITY	FR	FREO	FREO000008						
01	FREO000009	4	4	FREO	N	234	CITY	FR	FREO	FREO000009						
01	FREO000010	4	4	FREO	N	235	CITY	FR	FREO	FREO000010						
01	FREO000011	4	4	FREO	N	236	CITY	FR	FREO	FREO000011						
01	FREO000012	4	4	FREO	N	237	CITY	FR	FREO	FREO000012						
01	FREO000013	4	4	FREO	N	238	CITY	FR	FREO	FREO000013						
01	FREO000014	4	4	FREO	N	239	CITY	FR	FREO	FREO000014						
01	FREO000015	4	4	FREO	N	240	CITY	FR	FREO	FREO000015						
01	FREO000016	4	4	FREO	N	241	CITY	FR	FREO	FREO000016						
01	FREO000017	4	4	FREO	N	242	CITY	FR	FREO	FREO000017						
01	FREO000018	4	4	FREO	N	243	CITY	FR	FREO	FREO000018						
01	FREO000019	4	4	FREO	N	244	CITY	FR	FREO	FREO000019						
01	FRMS	3	3	FR	C	245	CITY	FR	FRMS							
01	FRMS000001	4	4	FRMS	N	246	CITY	FR	FRMS	FRMS000001						
01	FRMS000002	4	4	FRMS	N	247	CITY	FR	FRMS	FRMS000002						
01	FRMS000003	4	4	FRMS	N	248	CITY	FR	FRMS	FRMS000003						
01	FRMS000004	4	4	FRMS	N	249	CITY	FR	FRMS	FRMS000004						
01	FRMS000005	4	4	FRMS	N	250	CITY	FR	FRMS	FRMS000005						
01	FRMS000006	4	4	FRMS	N	251	CITY	FR	FRMS	FRMS000006						
01	FRMS000007	4	4	FRMS	N	252	CITY	FR	FRMS	FRMS000007						
01	FRMS000008	4	4	FRMS	N	253	CITY	FR	FRMS	FRMS000008						
01	FRMS000009	4	4	FRMS	N	254	CITY	FR	FRMS	FRMS000009						
01	FRMS000010	4	4	FRMS	N	255	CITY	FR	FRMS	FRMS000010						
01	FRMS000011	4	4	FRMS	N	256	CITY	FR	FRMS	FRMS000011						
01	FRMS000012	4	4	FRMS	N	257	CITY	FR	FRMS	FRMS000012						
01	FRMS000013	4	4	FRMS	N	258	CITY	FR	FRMS	FRMS000013						
01	FRMS000014	4	4	FRMS	N	259	CITY	FR	FRMS	FRMS000014						
01	FRMS000015	4	4	FRMS	N	260	CITY	FR	FRMS	FRMS000015						
01	FRMS000016	4	4	FRMS	N	261	CITY	FR	FRMS	FRMS000016						
01	FRMS000017	4	4	FRMS	N	262	CITY	FR	FRMS	FRMS000017						
01	FRMS000018	4	4	FRMS	N	263	CITY	FR	FRMS	FRMS000018						
01	FRMS000019	4	4	FRMS	N	264	CITY	FR	FRMS	FRMS000019						
01	FRMS000020	4	4	FRMS	N	265	CITY	FR	FRMS	FRMS000020						
01	FRMS000021	4	4	FRMS	N	266	CITY	FR	FRMS	FRMS000021						
01	FRMS000022	4	4	FRMS	N	267	CITY	FR	FRMS	FRMS000022						
01	FRMS000023	4	4	FRMS	N	268	CITY	FR	FRMS	FRMS000023						
01	FRMS000024	4	4	FRMS	N	269	CITY	FR	FRMS	FRMS000024						
01	FRMS000025	4	4	FRMS	N	270	CITY	FR	FRMS	FRMS000025						
01	FRMS000026	4	4	FRMS	N	271	CITY	FR	FRMS	FRMS000026						
01	FRMS000027	4	4	FRMS	N	272	CITY	FR	FRMS	FRMS000027						
01	FRMS000028	4	4	FRMS	N	273	CITY	FR	FRMS	FRMS000028						
01	FRMS000029	4	4	FRMS	N	274	CITY	FR	FRMS	FRMS000029						
01	FRMS000030	4	4	FRMS	N	275	CITY	FR	FRMS	FRMS000030						
01	FRMS000031	4	4	FRMS	N	276	CITY	FR	FRMS	FRMS000031						
01	FRMS000032	4	4	FRMS	N	277	CITY	FR	FRMS	FRMS000032						
01	FRMS000033	4	4	FRMS	N	278	CITY	FR	FRMS	FRMS000033						
01	FRMS000034	4	4	FRMS	N	279	CITY	FR	FRMS	FRMS000034						
01	FRMS000035	4	4	FRMS	N	280	CITY	FR	FRMS	FRMS000035						
01	FRMS000036	4	4	FRMS	N	281	CITY	FR	FRMS	FRMS000036						
01	FRMS000037	4	4	FRMS	N	282	CITY	FR	FRMS	FRMS000037						
01	FRMS000038	4	4	FRMS	N	283	CITY	FR	FRMS	FRMS000038						
01	FRMS000039	4	4	FRMS	N	284	CITY	FR	FRMS	FRMS000039						
01	FRMS000040	4	4	FRMS	N	285	CITY	FR	FRMS	FRMS000040						
01	FRMS000041	4	4	FRMS	N	286	CITY	FR	FRMS	FRMS000041						
01	FRMS000042	4	4	FRMS	N	287	CITY	FR	FRMS	FRMS000042						
01	FRMS000043	4	4	FRMS	N	288	CITY	FR	FRMS	FRMS000043						
01	FRMS000044	4	4	FRMS	N	289	CITY	FR	FRMS	FRMS000044						
01	FRPR	3	3	FR	C	290	CITY	FR	FRPR							
01	FRPR000001	4	4	FRPR	N	291	CITY	FR	FRPR	FRPR000001						
01	FRPR000002	4	4	FRPR	N	292	CITY	FR	FRPR	FRPR000002						
01	FRPR000003	4	4	FRPR	N	293	CITY	FR	FRPR	FRPR000003						
01	FRPR000004	4	4	FRPR	N	294	CITY	FR	FRPR	FRPR000004						
01	FRPR000005	4	4	FRPR	N	295	CITY	FR	FRPR	FRPR000005						
01	FRPR000006	4	4	FRPR	N	296	CITY	FR	FRPR	FRPR000006						
01	FRPR000007	4	4	FRPR	N	297	CITY	FR	FRPR	FRPR000007						
01	FRPR000008	4	4	FRPR	N	298	CITY	FR	FRPR	FRPR000008						
01	FRPR000009	4	4	FRPR	N	299	CITY	FR	FRPR	FRPR000009						
01	FRPR000010	4	4	FRPR	N	300	CITY	FR	FRPR	FRPR000010						
01	FRPR000011	4	4	FRPR	N	301	CITY	FR	FRPR	FRPR000011						
01	FRPR000012	4	4	FRPR	N	302	CITY	FR	FRPR	FRPR000012						
01	FRPR000013	4	4	FRPR	N	303	CITY	FR	FRPR	FRPR000013						
01	FRPR000014	4	4	FRPR	N	304	CITY	FR	FRPR	FRPR000014						
01	FRPR000015	4	4	FRPR	N	305	CITY	FR	FRPR	FRPR000015						
01	FRPR000016	4	4	FRPR	N	306	CITY	FR	FRPR	FRPR000016						
01	FRPR000017	4	4	FRPR	N	307	CITY	FR	FRPR	FRPR000017						
01	FRTS	3	3	FR	C	308	CITY	FR	FRTS							
01	FRTS000001	4	4	FRTS	N	309	CITY	FR	FRTS	FRTS000001						
01	FRTS000002	4	4	FRTS	N	310	CITY	FR	FRTS	FRTS000002						
01	FRTS000003	4	4	FRTS	N	311	CITY	FR	FRTS	FRTS000003						
01	FRTS000004	4	4	FRTS	N	312	CITY	FR	FRTS	FRTS000004						
01	FRTS000005	4	4	FRTS	N	313	CITY	FR	FRTS	FRTS000005						
01	FRTS000006	4	4	FRTS	N	314	CITY	FR	FRTS	FRTS000006						
01	FRTS000007	4	4	FRTS	N	315	CITY	FR	FRTS	FRTS000007						
01	GR	2	2	CITY	C	316	CITY	GR								
01	GRLG	3	3	GR	C	317	CITY	GR	GRLG							
01	GRLG000001	4	4	GRLG	N	318	CITY	GR	GRLG	GRLG000001						
01	HC	2	2	CITY	C	319	CITY	HC								
01	HCMG	3	3	HC	C	320	CITY	HC	HCMG							
01	HCMG000001	4	4	HCMG	N	321	CITY	HC	HCMG	HCMG000001						
01	HCMG000002	4	4	HCMG	N	322	CITY	HC	HCMG	HCMG000002						
01	HCMG000003	4	4	HCMG	N	323	CITY	HC	HCMG	HCMG000003						
01	HCPG	3	3	HC	C	324	CITY	HC	HCPG							
01	HCPG000001	4	4	HCPG	N	325	CITY	HC	HCPG	HCPG000001						
01	HCPG000002	4	4	HCPG	N	326	CITY	HC	HCPG	HCPG000002						
01	HCPG000003	4	4	HCPG	N	327	CITY	HC	HCPG	HCPG000003						
01	HCPG000004	4	4	HCPG	N	328	CITY	HC	HCPG	HCPG000004						
01	HCPG000005	4	4	HCPG	N	329	CITY	HC	HCPG	HCPG000005						
01	HN	2	2	CITY	C	330	CITY	HN								
01	HNHN	3	3	HN	C	331	CITY	HN	HNHN							
01	HNHN000001	4	4	HNHN	N	332	CITY	HN	HNHN	HNHN000001						
01	MF	2	2	CITY	C	333	CITY	MF								
01	MFCP	3	3	MF	C	334	CITY	MF	MFCP							
01	MFCP000001	4	4	MFCP	N	335	CITY	MF	MFCP	MFCP000001						
01	MFCP000002	4	4	MFCP	N	336	CITY	MF	MFCP	MFCP000002						
01	MFDR	3	3	MF	C	340	CITY	MF	MFDR							
01	MFDR000001	4	4	MFDR	N	341	CITY	MF	MFDR	MFDR000001						
01	MFEB000001	4	4	MFCP	N	337	CITY	MF	MFCP	MFEB000001						
01	MFEB000002	4	4	MFCP	N	338	CITY	MF	MFCP	MFEB000002						
01	MFEB000003	4	4	MFCP	N	339	CITY	MF	MFCP	MFEB000003						
01	MFFM	3	3	FM	C	209	CITY	FM	MFFM							
01	MFFM000001	4	4	MFFM	N	210	CITY	FM	MFFM	MFFM000001						
01	MFFM000002	4	4	MFFM	N	211	CITY	FM	MFFM	MFFM000002						
01	MFFM000003	4	4	MFFM	N	212	CITY	FM	MFFM	MFFM000003						
01	MFFM000004	4	4	MFFM	N	213	CITY	FM	MFFM	MFFM000004						
01	MFFM000005	4	4	MFFM	N	214	CITY	FM	MFFM	MFFM000005						
01	MFFM000006	4	4	MFFM	N	215	CITY	FM	MFFM	MFFM000006						
01	MFFS000001	4	4	MFRB	N	437	CITY	MF	MFRB	MFFS000001						
01	MFFS000002	4	4	MFHR	N	355	CITY	MF	MFHR	MFFS000002						
01	MFFS000003	4	4	MFRB	N	438	CITY	MF	MFRB	MFFS000003						
01	MFFS000004	4	4	MFRB	N	439	CITY	MF	MFRB	MFFS000004						
01	MFFS000005	4	4	MFRB	N	440	CITY	MF	MFRB	MFFS000005						
01	MFFS000006	4	4	MFRB	N	441	CITY	MF	MFRB	MFFS000006						
01	MFFS000007	4	4	MFHR	N	356	CITY	MF	MFHR	MFFS000007						
01	MFFS000008	4	4	MFRB	N	442	CITY	MF	MFRB	MFFS000008						
01	MFFS000009	4	4	MFRB	N	443	CITY	MF	MFRB	MFFS000009						
